hgnc_symbol,gene_biotype,mean.CPM,min.CPM,max.CPM,express.in.libs
OR4N5,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
OR4P4,protein_coding,0.021072421770574196,0,0.25046140218664553,2
OR4Q3,protein_coding,0.008526643438941684,0,0.17053286877883367,1
OR4S1,protein_coding,0.037093098513439025,0,0.6496645098688483,2
OR4S2,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR4X1,protein_coding,0.01087140807466275,0,0.12523070109332277,2
OR4X2,protein_coding,0.011106518118685096,0,0.12993290197376967,2
OR51A2,protein_coding,0,0,0,0
OR51A4,protein_coding,0.02563478862434317,0,0.20307015059367609,3
OR51A7,protein_coding,0,0,0,0
OR51B2,protein_coding,0.016167273179920366,0,0.19811476250508456,2
OR51B4,protein_coding,0,0,0,0
OR51B5,protein_coding,0,0,0,0
OR51B6,protein_coding,0.018871740837961386,0,0.19811476250508456,2
OR51D1,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR51E1,protein_coding,0.03205914477475197,0,0.25986580394753933,3
OR51E2,protein_coding,0.02865122939183116,0,0.27680685351846207,3
OR51F1,protein_coding,0,0,0,0
OR51F2,protein_coding,0,0,0,0
OR51G1,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR51G2,protein_coding,0.018784605163998415,0,0.37569210327996827,1
OR51I1,protein_coding,0.04885730104820559,0,0.7172802170165725,2
OR51I2,protein_coding,0.013416816436650035,0,0.13840342675923104,2
OR51L1,protein_coding,0.01087140807466275,0,0.12523070109332277,2
OR51M1,protein_coding,0.02009115411465598,0,0.2765923811997968,2
OR51Q1,protein_coding,0.04355755705168579,0,0.5943442875152537,2
OR51S1,protein_coding,0.009219746039993227,0,0.18439492079986453,1
OR51T1,protein_coding,0.036878984159972907,0,0.7375796831994581,1
OR51V1,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR52A1,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR52A5,protein_coding,0.013829619059989839,0,0.2765923811997968,1
OR52B2,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR52B4,protein_coding,0.009905738125254228,0,0.19811476250508456,1
OR52D1,protein_coding,0.06937912428692311,0,0.4518614822361593,7
OR52E2,protein_coding,0.012523070109332277,0,0.25046140218664553,1
OR52E4,protein_coding,0.029956970621191768,0,0.25648054983725754,3
OR52E5,protein_coding,0.06495445239570237,0,0.5943442875152537,4
OR52E6,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR52E8,protein_coding,0,0,0,0
OR52H1,protein_coding,0.081423502992742,0,0.3962295250101691,8
OR52I2,protein_coding,0.047726358277920274,0,0.25986580394753933,5
OR52J3,protein_coding,0,0,0,0
OR52K1,protein_coding,0.19731016022310807,0,0.6821314751153347,11
OR52L1,protein_coding,0.04183397026398148,0,0.4609873019996613,2
OR52M1,protein_coding,0.06964686229144385,0,0.5496069871272463,4
OR52N1,protein_coding,0.03648739806556705,0,0.30950283643255444,4
OR52N2,protein_coding,0.05516112328330411,0,0.41521028027769313,4
OR52N5,protein_coding,0.017098703322483838,0,0.34197406644967676,1
OR52R1,protein_coding,0.047123646404318605,0,0.36640465808483086,4
OR56A1,protein_coding,0.010153507529683805,0,0.20307015059367609,1
OR56A3,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR56A4,protein_coding,0,0,0,0
OR56A5,protein_coding,0,0,0,0
OR56B4,protein_coding,0.11314990125115681,0,0.5158380607209241,8
OR5A1,protein_coding,0.0173176853614688,0,0.346353707229376,1
OR5A2,protein_coding,0,0,0,0
OR5AC2,protein_coding,0.012523070109332277,0,0.25046140218664553,1
OR5AK2,protein_coding,0.014763380549680417,0,0.20307015059367609,2
OR5AN1,protein_coding,0.04550098457956474,0,0.5379601627624294,4
OR5AP2,protein_coding,0.008884548850617572,0,0.09219746039993226,2
OR5AR1,protein_coding,0,0,0,0
OR5AS1,protein_coding,0,0,0,0
OR5AU1,protein_coding,0.017932005425414312,0,0.35864010850828626,1
OR5B12,protein_coding,0.014810886715908057,0,0.17098703322483838,2
OR5B17,protein_coding,0,0,0,0
OR5B2,protein_coding,0.02560051396173453,0,0.19811476250508456,3
OR5B3,protein_coding,0.008526643438941684,0,0.17053286877883367,1
OR5C1,protein_coding,0.07172286271593185,0,0.2634719477517844,9
OR5D13,protein_coding,0.047345696313950726,0,0.40614030118735217,4
OR5D14,protein_coding,0.017098703322483838,0,0.34197406644967676,1
OR5D16,protein_coding,0.01743390051185949,0,0.25648054983725754,2
OR5D18,protein_coding,0.01713294312932889,0,0.25046140218664553,2
OR5F1,protein_coding,0,0,0,0
OR5H1,protein_coding,0,0,0,0
OR5H14,protein_coding,0,0,0,0
OR5H15,protein_coding,0,0,0,0
OR5H2,protein_coding,0.009219746039993227,0,0.18439492079986453,1
OR5H6,protein_coding,0,0,0,0
OR5I1,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR5J2,protein_coding,0.01087140807466275,0,0.12523070109332277,2
OR5K1,protein_coding,0,0,0,0
OR5K3,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR5K4,protein_coding,0.0094330564378302,0,0.10316761214418481,2
OR5L1,protein_coding,0,0,0,0
OR5L2,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR5M1,protein_coding,0.020639661701868605,0,0.18439492079986453,3
OR5M10,protein_coding,0.015481281094659365,0,0.18439492079986453,2
OR5M11,protein_coding,0,0,0,0
OR5M3,protein_coding,0.01514608390528371,0,0.12523070109332277,3
OR5M8,protein_coding,0,0,0,0
OR5M9,protein_coding,0.03359549187990647,0,0.5009228043732911,2
OR5P2,protein_coding,0.004609873019996613,0,0.09219746039993226,1
OR5P3,protein_coding,0,0,0,0
OR5T1,protein_coding,0,0,0,0
OR5T2,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR5T3,protein_coding,0,0,0,0
OR5V1,protein_coding,0.019811476250508456,0,0.3962295250101691,1
OR5W2,protein_coding,0.012523070109332277,0,0.25046140218664553,1
OR6A2,protein_coding,0.02028920485729061,0,0.15062049407871977,3
OR6B1,protein_coding,0,0,0,0
OR6B2,protein_coding,0.03629993137206444,0,0.25046140218664553,4
OR6B3,protein_coding,0.009219746039993227,0,0.18439492079986453,1
OR6C1,protein_coding,0,0,0,0
OR6C2,protein_coding,0.020336987774611587,0,0.27680685351846207,2
OR6C3,protein_coding,0.004609873019996613,0,0.09219746039993226,1
OR6C4,protein_coding,0.015062049407871977,0,0.30124098815743955,1
OR6C6,protein_coding,0,0,0,0
OR6C65,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
OR6C68,protein_coding,0,0,0,0
OR6C70,protein_coding,0.00515838060720924,0,0.10316761214418481,1
OR6C74,protein_coding,0,0,0,0
OR6C75,protein_coding,0,0,0,0
OR6C76,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR6F1,protein_coding,0.04529538332634108,0,0.345160953963231,4
OR6J1,protein_coding,0.012523070109332277,0,0.25046140218664553,1
OR6K2,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR6K3,protein_coding,0.0331906614929098,0,0.18439492079986453,4
OR6K6,protein_coding,0.05901042751941097,0,0.8966002712707156,3
OR6M1,protein_coding,0.004609873019996613,0,0.09219746039993226,1
OR6N1,protein_coding,0.04273895455895284,0,0.3962295250101691,4
OR6N2,protein_coding,0.004609873019996613,0,0.09219746039993226,1
OR6P1,protein_coding,0,0,0,0
OR6Q1,protein_coding,0.004609873019996613,0,0.09219746039993226,1
OR6S1,protein_coding,0,0,0,0
OR6T1,protein_coding,0,0,0,0
OR6V1,protein_coding,0.1901489502794726,0,1.1886885750305074,11
OR6X1,protein_coding,0.01969632733740787,0,0.18320232904241543,3
OR6Y1,protein_coding,0.006496645098688483,0,0.12993290197376967,1
OR7A10,protein_coding,0.004609873019996613,0,0.09219746039993226,1
OR7A17,protein_coding,0,0,0,0
OR7A5,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
OR7C1,protein_coding,0.020348435256911688,0,0.23379185152354576,2
OR7C2,protein_coding,0,0,0,0
OR7D2,protein_coding,0.03595208080896527,0,0.2765923811997968,4
OR7D4,protein_coding,0,0,0,0
OR7E24,protein_coding,0.0181042948906108,0,0.2765923811997968,2
OR7G1,protein_coding,0.004609873019996613,0,0.09219746039993226,1
OR7G2,protein_coding,0.025046140218664553,0,0.5009228043732911,1
OR7G3,protein_coding,0.015227537767373294,0,0.17932005425414313,2
OR8A1,protein_coding,0,0,0,0
OR8B12,protein_coding,0.013829619059989839,0,0.2765923811997968,1
OR8B2,protein_coding,0,0,0,0
OR8B3,protein_coding,0.0086588426807344,0,0.173176853614688,1
OR8B4,protein_coding,0.010153507529683805,0,0.20307015059367609,1
OR8B8,protein_coding,0,0,0,0
OR8D1,protein_coding,0.01901971520802076,0,0.25046140218664553,2
OR8D2,protein_coding,0,0,0,0
OR8D4,protein_coding,0,0,0,0
OR8G1,protein_coding,0.08173667387998035,0,0.5943442875152537,6
OR8H1,protein_coding,0.023983126589673644,0,0.2765923811997968,2
OR8H2,protein_coding,0.004609873019996613,0,0.09219746039993226,1
OR8H3,protein_coding,0,0,0,0
OR8I2,protein_coding,0.022541878445410925,0,0.35864010850828626,2
OR8J1,protein_coding,0,0,0,0
OR8J3,protein_coding,0,0,0,0
OR8K1,protein_coding,0.004609873019996613,0,0.09219746039993226,1
OR8K3,protein_coding,0.021072421770574196,0,0.25046140218664553,2
OR8K5,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
OR8S1,protein_coding,0.01514608390528371,0,0.12523070109332277,3
OR8U1,protein_coding,0.00658679869379461,0,0.1317359738758922,1
OR8U8,protein_coding,0,0,0,0
OR9G1,protein_coding,0,0,0,0
OR9G4,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR9G9,protein_coding,0.006261535054666138,0,0.12523070109332277,1
OR9I1,protein_coding,0.007531024703935988,0,0.15062049407871977,1
OR9K2,protein_coding,0,0,0,0
OR9Q1,protein_coding,0.020188887038692566,0,0.173176853614688,3
OR9Q2,protein_coding,0.03305215479383657,0,0.3962295250101691,3
ORM2,protein_coding,0.03755574633503442,0,0.25046140218664553,4
OSR1,protein_coding,0.026342755619074933,0,0.18439492079986453,4
OSR2,protein_coding,0.06446051726263571,0,0.346353707229376,6
OSTN,protein_coding,0.02174549417020138,0,0.17053286877883367,3
OTC,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
